Red Secondary,Blue Primary
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
100.0,98.826678399876
0,98.826678399876
